ObjID	dusty_mass	dust_free_mass	star_light_mass	color(u-r)
587738065664933943	9.007	10.229	9.754	1.232
587731873389412396	8.109	10.132	9.934	0.634
587738065664934012	9.051	8.602	9.828	1.503
587731873389478142	9.718	10.898	9.497	1.355
587731873389674750	8.715	8.433	9.391	1.129
587738066191384958	10.042	9.222	10.016	1.926
587731873389740062	9.582	9.444	9.999	1.437
587731185136435249	10.812	9.115	10.151	2.623
587738066191712583	9.691	9.912	9.976	1.557
587731873919337325	8.689	10.067	9.764	1.552
587738066191712700	8.488	9.258	9.682	1.013
587731873922285924	8.995	9.103	9.853	1.656
587738066192433355	10.567	10.043	9.998	2.264
587731873923530987	10.866	9.844	10.157	2.312
587738066192433516	9.908	10.159	10.138	2.449
587731873923531202	8.615	8.986	9.096	1.526
587738066192499023	9.892	9.395	9.962	2.006
587731873924448614	9.076	9.167	9.554	1.076
587738066192499072	9.930	10.055	9.935	2.138
587731873924710509	10.121	9.344	9.989	2.368
587738066192564437	10.285	9.055	10.106	2.527
587731873924907351	10.180	9.202	10.088	2.519
587731185664589955	10.305	10.719	10.064	2.562
587738066192629999	9.684	8.858	9.765	1.941
587731873924972646	9.054	9.447	9.717	1.496
587731185664590032	10.266	9.429	10.015	2.213
587738066192630151	9.713	9.009	9.952	2.146
587731873925497138	9.503	9.978	9.867	2.304
587731185664590106	10.281	10.153	10.053	2.111
587738066192695586	10.224	10.749	9.944	2.270
587731185664655425	10.253	8.817	9.986	2.097
587731873925890209	10.097	9.300	10.128	2.539
587738066198790385	8.713	9.478	9.932	1.174
587731185664655535	9.017	9.674	10.095	1.364
587731873925890295	10.454	11.111	10.169	2.501
587738066200297680	9.524	9.903	10.108	1.271
587731185664721042	10.070	10.850	9.946	1.963
587731873925890296	9.739	9.302	10.047	2.390
587738066200363070	10.191	9.776	9.988	2.435
587731185665114216	10.017	9.512	9.574	1.691
587731873925890412	9.589	9.350	9.838	1.962
587738066200559797	9.863	9.656	9.879	2.126
587731185665114292	9.877	8.963	9.845	1.688
587731873925955759	9.863	9.957	9.942	2.047
587738066201018520	9.957	9.787	10.041	1.629
587731185665638560	10.736	10.198	10.029	2.165
587731873925955818	9.491	9.029	9.922	2.079
587738066201608370	8.654	10.666	9.893	1.332
587731185665638585	10.258	9.937	10.062	2.464
587738066201936021	9.698	9.641	8.997	1.576
587731873926283552	8.860	8.946	9.294	1.287
587738066726945232	9.134	9.705	9.859	1.227
587731873926545698	9.618	9.129	9.929	2.022
587738066728124806	10.005	9.422	9.737	1.961
587731873927004397	9.520	9.536	9.856	1.433
587738066728321347	9.081	9.663	9.865	1.391
587731874460795308	10.377	8.866	9.868	1.924
587738066728386743	9.881	10.210	9.815	2.072
587731185668849713	9.122	9.255	9.541	1.609
587731874460860757	9.678	10.480	9.587	1.825
587738066728714800	8.705	9.730	9.842	0.755
587731185669308542	10.532	10.286	10.044	2.012
587731874460926296	10.335	9.625	9.989	1.839
587738066729239115	8.568	10.992	10.018	1.554
587731874460991703	9.477	10.463	9.919	2.120
587738066729369922	8.932	9.043	9.866	1.199
587731874461122697	9.537	9.657	9.744	1.591
587738066729566260	10.394	9.792	10.149	2.593
587731874461122908	10.061	10.400	9.823	1.858
587738066729566303	9.196	10.082	9.951	2.474
587731874461647113	10.255	9.179	9.904	2.341
587738066729566504	10.333	9.639	10.110	2.406
587731874462105654	8.818	11.178	9.347	1.367
587738066730287472	10.145	8.627	10.040	2.434
587731874462957793	9.177	10.593	10.131	1.297
587738066730484058	9.209	9.083	9.747	1.638
587731874464203010	8.775	10.106	9.877	1.310
587738066730615277	8.754	9.813	9.894	1.232
587731885731283406	8.927	9.921	9.403	1.310
587738066730680699	9.063	9.791	9.741	2.299
587731885732135296	8.892	10.251	9.838	1.471
587738066730811626	8.934	10.524	9.847	1.742
587731885733511442	9.580	10.962	9.813	1.599
587738066730877087	9.332	9.975	9.851	1.875
587731885737378126	10.384	10.470	9.996	1.899
587738066731139147	8.984	9.644	9.906	1.604
587731885737574630	9.688	8.962	10.095	1.997
587738066732253529	8.742	9.402	9.989	1.123
587731885737902300	10.356	11.123	9.993	2.162
587738066733432972	8.236	8.942	9.665	0.938
587731885738557640	9.929	9.424	10.083	1.760
587738066737037569	9.282	9.192	9.777	1.089
587731885738885203	8.760	10.331	10.033	1.148
587738066737102938	8.242	9.182	9.829	0.997
587731885739868316	9.697	8.963	10.003	2.299
587738066737824000	9.103	9.141	9.759	1.188
587731885741244655	9.213	10.357	9.637	1.544
587738066739003530	9.788	9.493	9.969	2.416
587731885741441189	10.223	8.438	10.046	2.227
587738066739265739	9.649	9.524	9.977	1.812
587731885741572103	9.215	9.469	9.678	1.871
587738067261719309	8.522	9.441	8.950	1.402
587731885741637813	8.752	9.710	9.616	1.296
587738067261719510	8.792	9.062	9.881	0.884
587731885742161985	8.805	9.993	9.716	1.409
587738067262898564	8.537	9.562	9.847	1.063
587731886267236551	10.824	9.380	10.101	2.571
587738067266044201	9.038	10.476	9.809	1.610
587731886267302174	8.674	10.028	10.002	0.966
587738067267485773	9.185	8.623	9.410	1.468
587731886267433360	9.897	10.228	9.864	1.689
587738067267485879	9.491	10.182	9.950	2.376
587731886267564332	8.721	9.354	9.902	1.467
587738067267551598	9.059	8.737	9.656	2.105
587731886268416731	8.741	9.298	9.121	1.167
587738067271942293	10.415	9.842	10.104	2.203
587731886268940493	10.372	9.564	10.017	2.173
587738067272139134	8.941	9.592	9.716	1.385
587731886273855948	8.978	11.159	10.077	1.614
587738067273646098	8.814	9.602	9.637	2.487
587731186194776163	10.295	9.867	9.915	2.069
587738067275612264	8.576	9.250	9.549	1.189
587731886274314341	9.220	10.305	9.590	1.571
587738067275678007	9.212	9.696	9.764	2.447
587731186196807843	9.261	9.842	9.798	1.634
587731886274380002	10.035	8.421	9.880	1.800
587738067275743265	10.580	9.405	10.156	16.428
587731886274511018	9.082	9.764	9.642	1.401
587738067275743307	9.606	9.933	9.943	2.592
587731186201198689	10.584	9.692	10.175	2.579
587731886274642000	10.647	9.385	10.163	2.495
587738067275743340	10.498	9.406	10.168	2.621
587731186201723023	9.305	9.545	9.811	1.834
587731886274642023	10.704	9.640	10.146	2.582
587738067275743349	9.443	9.720	9.943	2.290
587731886274642147	10.933	9.872	10.137	2.542
587738067275743378	9.637	9.553	10.052	2.283
587731186201919691	9.804	10.639	9.748	1.471
587731886274642175	9.459	9.332	9.518	1.568
587738067275743418	10.152	10.373	9.991	2.544
587731186202116186	9.605	8.652	10.044	1.572
587731886274642202	10.045	9.699	9.913	1.505
587738067275808927	9.562	9.250	9.724	2.841
587731186202116227	10.499	9.014	10.112	2.109
587731886274707657	9.701	10.369	10.042	1.854
587738067275939972	9.442	9.388	9.964	1.912
587731186202312854	10.577	8.115	10.166	2.418
587731886275035398	8.994	8.706	9.670	1.336
587738067276529796	9.067	9.828	9.771	1.501
587731186205065323	9.331	10.936	9.875	1.544
587731886275297552	9.101	9.853	9.946	1.427
587738067798590242	8.616	10.505	9.783	1.303
587731186205065344	10.669	10.003	10.000	1.753
587731886275494146	9.722	10.012	9.894	1.531
587738067798852331	8.535	7.436	9.607	1.105
587731886275690630	9.129	9.885	9.858	1.528
587738067801931852	9.604	10.607	9.947	2.349
587731186205261927	10.888	8.540	10.094	2.330
587731886275821771	9.978	9.216	9.720	1.650
587738067802260069	8.409	9.641	10.179	1.100
587731186205262009	9.520	9.398	9.442	1.860
587731886275952867	9.398	10.639	9.697	1.640
587738067802390737	10.516	10.564	10.159	2.586
587731186205327475	10.174	10.479	10.077	2.753
587731886277197892	9.116	9.671	9.720	1.416
587738067802521611	10.460	8.919	9.948	2.382
587731186205327484	9.325	8.949	9.151	1.273
587731886278508685	9.006	9.760	9.556	1.419
587731186205327497	9.789	9.473	9.931	2.019
587731886278639660	10.048	10.772	10.145	1.930
587738067803439372	8.517	9.831	9.991	1.166
587731186205655202	9.844	9.904	9.855	2.457
587731886278836344	10.314	10.098	10.117	2.070
587738067804225696	9.594	9.527	10.095	2.333
587731886808105274	10.453	9.789	9.954	2.070
587738067804291379	8.331	9.629	9.964	1.366
587731186206048345	9.152	9.006	9.898	1.674
587731886809612458	10.808	8.813	10.107	2.393
587738067804356866	9.950	8.111	9.773	1.797
587731886810464556	9.826	9.767	9.867	2.253
587738067804488207	8.656	9.105	9.733	0.882
587731886810857669	9.739	8.829	9.812	1.600
587738067804553273	9.293	8.306	9.883	1.925
587731886812037310	8.689	9.354	9.991	1.676
587738067804553455	9.308	9.824	9.947	1.955
587731886812168320	10.083	9.405	9.882	1.819
587738067805274175	9.040	8.822	10.096	1.582
587731886812299529	8.584	9.361	9.718	1.340
587738067807174876	9.301	9.059	10.014	2.063
587731886812365065	9.917	8.774	9.863	1.608
587738067807240301	9.726	10.855	9.937	2.295
587731886812823662	9.694	9.257	10.076	1.578
587738067807240388	10.050	8.704	10.054	2.378
587731886814396609	8.803	9.454	9.967	2.465
587738067809009817	8.493	9.156	10.083	1.594
587731886815182965	9.012	9.547	9.581	1.363
587738067811696777	9.089	10.096	9.813	1.372
587731887343141089	8.083	9.085	10.088	0.787
587738067812548717	9.978	9.127	9.813	1.941
587731887343337800	8.707	10.246	9.482	1.450
587738067812679844	9.859	10.944	9.765	1.839
587731887343796543	8.679	9.431	8.844	1.111
587738067812679864	8.853	9.180	9.545	1.931
587731887345106974	10.429	9.975	10.142	2.477
587738067812745490	9.132	9.517	9.375	2.099
587731887345172727	10.647	9.027	10.161	2.476
587738068343521619	9.052	10.094	9.806	1.244
587731887345172771	8.851	9.601	10.037	1.050
587738068347519165	8.751	10.477	9.620	1.511
587731887345238118	10.790	8.568	10.133	2.774
587738068350664857	9.377	9.723	9.986	1.389
587731186725683908	8.925	9.520	9.680	1.296
587731887345238345	10.372	9.556	9.965	1.649
587731887345238358	9.906	10.467	9.885	2.172
587738195038765435	8.696	10.333	9.997	1.396
587731887345238492	9.386	9.857	9.912	1.451
587731887345303749	10.802	10.402	10.121	2.542
587738195039879438	9.985	9.486	9.698	2.085
587731186732892167	10.502	10.261	10.071	2.415
587731887345369218	8.942	9.662	9.732	1.778
587738195040075876	9.730	10.045	9.946	1.980
587731887345434864	10.299	10.224	9.968	2.020
587738195040207153	9.197	9.006	9.507	1.510
587731887345631534	10.056	8.913	9.890	1.602
587738195042566225	8.817	10.267	10.070	1.322
587731186737938716	9.492	9.750	8.863	1.174
587731887346221359	9.372	9.607	9.856	1.603
587738195044204718	9.744	9.076	9.818	1.843
587731186739511482	10.101	8.618	9.869	2.326
587731887346286772	9.608	9.687	9.906	2.099
587738195047088340	8.913	9.957	10.071	1.736
587731186741870781	10.040	8.580	9.754	1.568
587731887346352355	9.400	10.322	9.976	1.502
587738195047219411	8.825	10.212	9.997	1.492
587731887346418020	9.086	9.073	9.587	1.501
587738195049119801	8.987	9.831	9.442	1.975
587731186742394983	10.365	9.965	9.998	1.569
587731887347532092	9.634	9.641	10.036	2.234
587738195049251010	8.777	10.334	9.997	1.373
587731887347597491	10.520	10.672	10.127	2.623
587738195049316497	9.210	9.720	9.914	2.939
587731887347662946	10.458	10.368	10.152	2.011
587738195049578627	9.641	9.460	9.949	1.703
587731887348580616	9.553	8.706	10.105	1.858
587738195049775200	8.898	9.685	9.199	1.407
587731887348777113	9.391	8.671	10.020	1.415
587738195572949357	10.428	10.257	10.140	2.167
587731887348908142	10.616	9.044	9.978	2.388
587738195574784405	9.603	9.155	9.783	2.351
587731887348908280	8.860	10.212	9.665	1.642
587738195576094982	8.550	8.966	9.216	1.152
587731887348973848	9.299	10.160	9.838	2.058
587738195576357133	8.962	9.310	9.763	1.515
587731887349039247	9.541	9.423	9.808	2.568
587738195576553756	9.759	9.220	9.952	1.562
587731887349039325	9.239	8.859	9.889	1.388
587738195576553785	9.772	9.059	10.016	2.052
587731887349760154	9.291	10.534	9.965	1.789
587738195576750256	10.531	9.058	10.019	1.930
587731887351857335	9.810	9.118	9.865	1.732
587738195576815896	10.018	9.128	10.097	2.573
587731887352184874	9.724	10.698	9.983	1.802
587738195576815911	9.404	9.713	10.000	2.054
587731887352578231	9.257	10.338	9.267	3.439
587738195576815933	9.434	8.488	9.883	2.207
587731887884337183	10.794	9.896	10.180	2.925
587738195576815988	9.205	9.160	9.792	1.856
587731887884468482	10.150	10.387	10.085	2.348
587738195576815999	9.149	9.564	9.935	1.970
587731887884665033	10.085	10.206	10.035	2.501
587738195576881232	9.475	10.020	10.088	2.525
587731887886106856	10.509	8.823	10.099	2.116
587738195576881297	9.544	9.924	10.122	2.556
587731887888990283	10.430	8.423	9.968	2.189
587738195576881308	9.749	9.362	9.959	2.062
587731887889055891	10.613	9.533	10.121	2.712
587738195576881398	9.565	10.198	9.999	2.029
587731887889580146	9.188	9.726	9.806	1.424
587738195576881431	9.997	9.328	10.085	2.629
587738195576946895	10.227	9.440	9.974	1.747
587731187267404243	9.529	8.888	9.507	1.672
587731889501634624	10.837	8.673	10.109	2.244
587738195576946930	9.240	8.914	9.936	1.303
587731187267862708	9.084	8.515	10.035	1.174
587731889502224436	9.236	10.990	9.950	1.741
587738195576947003	9.272	8.697	9.931	1.546
587731187269304548	9.194	8.778	9.816	1.210
587731889503141998	8.589	9.304	9.692	1.108
587738195576947044	9.594	8.834	10.013	2.432
587731889504714843	8.413	9.912	8.848	0.815
587738195577012242	9.590	10.091	9.868	2.953
587731889504780441	10.418	8.808	10.023	1.854
587738195577143434	9.207	8.888	9.617	1.710
587731187272646809	9.411	8.852	9.906	1.050
587731889505042653	8.911	8.722	9.035	0.699
587738195578585347	9.738	10.398	10.043	1.975
587731187275989111	8.813	10.028	9.230	1.021
587731890038112446	8.905	9.085	9.849	1.383
587738195580747997	8.313	10.507	9.637	1.076
587731187276447917	9.569	9.896	9.837	1.267
587731890038374498	9.239	9.353	9.699	1.333
587738195584548951	9.262	10.044	9.785	1.656
587731187276775529	8.971	9.960	8.403	1.290
587731890038571029	11.146	9.164	10.139	2.606
587738195584548977	9.654	9.001	9.867	1.502
587738195586056325	9.254	10.854	9.846	1.416
587731187279069315	10.889	9.924	10.126	2.551
587731890038571132	9.506	10.827	9.803	1.512
587738196113621009	9.507	8.574	9.890	12.596
587731187279069357	9.770	11.027	9.737	1.525
587731890040602733	9.430	7.741	9.865	1.769
587738196113621221	9.764	9.560	10.038	2.724
587731890040864871	8.637	10.106	9.473	1.309
587738196113883429	10.510	10.318	10.131	2.758
587731890041847818	9.194	10.120	9.868	1.495
587738196114014471	8.509	8.429	9.137	1.119
587731890042962051	9.136	9.738	9.719	1.348
587738196114342167	8.997	9.460	9.820	1.927
587731890577145965	10.188	9.102	9.665	1.963
587738196114604488	7.980	9.379	8.042	1.866
587731890578063473	9.847	9.214	10.085	1.894
587738196114669746	9.798	8.298	9.913	2.246
587731890578063479	8.815	10.748	8.263	0.908
587738196114866330	9.871	9.787	10.023	2.367
587731890578718851	9.904	9.301	9.902	2.024
587738196115259517	10.034	9.465	10.000	2.312
587731890578784353	9.088	9.257	9.749	1.384
587738196115390609	7.473	9.759	9.630	1.270
587738196120175014	8.486	10.015	9.716	0.769
587731890580619333	8.827	8.658	9.104	1.564
587738196123058241	9.400	9.992	9.734	2.900
587731891112247441	8.969	9.398	9.826	1.157
587738196123123758	10.548	8.402	10.138	2.493
587731891112312931	10.265	9.359	9.948	1.702
587738196123123859	8.803	9.878	9.494	1.398
587731891113426960	10.143	9.055	9.994	1.734
587738196123189278	9.463	10.105	9.835	2.375
587731891113427031	8.659	10.532	9.677	1.100
587731187797262669	9.021	9.870	9.935	1.809
587731891113820306	9.310	10.688	9.863	1.647
587738196649312558	9.525	10.025	9.707	3.137
587738196650099041	8.969	9.558	9.959	1.435
587731891114606600	9.015	10.180	9.563	0.520
587738196650623154	8.693	9.254	9.969	1.367
587731891114606711	9.437	10.388	9.716	1.537
587738196650819969	9.013	10.800	9.900	1.752
587738196651671737	8.242	9.267	8.749	1.293
587731891114672302	10.030	10.802	10.055	2.264
587738196651933984	9.235	8.222	9.320	1.627
587731187804799032	9.772	9.778	9.522	2.386
587731891114868886	9.923	8.812	9.886	1.947
587738196651934044	9.247	10.984	9.682	1.772
587731187804799166	9.865	9.885	9.831	2.616
587731891115393126	10.345	9.380	10.172	2.696
587738196652916856	9.184	9.504	9.437	1.514
587731187804864710	10.760	8.776	10.081	2.859
587731891115458649	9.548	10.243	9.843	1.459
587738196654358672	8.675	8.983	9.903	0.862
587731187804864733	9.358	10.156	9.881	1.598
587731891115458673	9.484	9.485	9.967	2.426
587738196659142814	9.241	9.428	9.804	1.500
587731187804864802	10.409	8.679	10.023	2.304
587731891115458691	10.534	9.924	10.169	2.502
587738196659994691	9.294	9.772	9.686	1.411
587731187804864899	9.406	10.177	9.548	1.890
587731891115524143	9.755	9.113	10.014	1.810
587731187804930061	9.479	9.888	9.990	1.255
587738196659994782	9.558	10.019	9.917	2.096
587731891116245048	10.720	9.270	9.970	2.204
587738196659994828	9.037	8.920	6.889	4.101
587731187804930206	8.876	9.165	9.704	1.212
587731891650494514	10.731	9.187	10.060	2.645
587731187804930224	9.448	9.180	9.701	1.593
587738196659994948	9.103	9.788	9.900	1.642
587731891650494555	9.084	8.085	9.466	1.005
587731187806372055	9.342	10.034	9.943	1.770
587738196660060284	9.441	8.868	10.042	1.989
587731891650953290	8.539	9.194	9.276	1.121
587731187806699558	9.229	8.778	10.028	1.561
587738196660060316	10.001	9.046	10.051	2.540
587731891652067429	10.197	10.467	9.860	1.651
587731187806699711	8.919	9.774	9.911	1.089
587738196660060406	8.922	10.642	9.602	1.272
587731891652198524	10.458	8.950	10.083	2.261
587738196660125860	9.606	8.827	9.653	3.130
587731891652329555	10.367	10.955	10.031	2.225
587738196660715889	8.478	9.939	10.009	2.030
587731891652526199	10.222	8.925	10.120	2.029
587731187812729032	10.267	10.398	10.028	2.193
587738197185200360	9.489	9.200	9.873	2.290
587731891652526228	9.432	9.938	9.759	1.219
587731187815743694	9.978	9.028	10.002	2.309
587738197186773078	10.465	9.491	10.099	1.739
587731891655082069	10.207	10.131	10.130	2.445
587731187815940249	9.924	10.870	10.020	2.158
587738197186773093	10.392	8.546	10.125	2.508
587731892185202846	9.428	9.036	9.780	1.579
587731187816071218	10.748	9.607	10.127	2.601
587738197187231998	9.517	10.253	9.946	1.602
587731892185989272	10.295	8.914	10.123	2.427
587731187816071307	10.038	10.223	10.040	1.779
587738197187821774	10.064	9.892	9.938	2.314
587731892186251459	9.084	9.533	9.732	1.478
587731187816071327	10.289	10.177	9.859	2.110
587738197188018531	8.788	9.914	8.846	1.377
587731892189528077	10.248	9.044	10.017	2.366
587731187816071393	9.142	8.944	9.964	1.185
587738197188804832	9.761	9.576	9.915	2.134
587731911499251893	9.371	8.960	9.990	1.773
587731187816136707	10.857	9.208	10.192	2.611
587738197189132583	8.555	8.891	9.874	0.590
587731911499448396	9.378	9.626	9.927	1.027
587738197189132639	8.523	10.063	9.880	0.554
587731911499448408	10.731	10.532	10.136	2.746
587738197189197982	9.021	8.451	9.484	0.610
587731911499972762	10.341	10.349	10.068	2.796
587738197189722129	9.601	10.494	9.941	1.952
587731911500562550	9.951	9.660	10.026	2.371
587738197189722386	9.691	9.530	9.709	1.541
587731911500693679	9.211	8.761	10.044	1.619
